hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,pu_x,pu_y,do_x,do_y
HV0003,B03404,B03404,2025-07-04 19:47:41,2025-07-04 19:50:16,2025-07-04 19:50:31,2025-07-04 20:07:12,65,65,0.96,1000,15.22,0.0,0.38,1.35,0.0,0.0,0.0,11.45,N,N,N,N,N,0.0,988251.1610077164,192622.75547742887,988061.3744750074,192788.0947453713
HV0005,B03406,,2025-07-04 18:57:52,2025-07-04 19:00:53,2025-07-04 19:01:53,2025-07-04 19:10:22,87,45,0.751,509,12.96,0.0,0.32,1.15,2.75,0.0,0.0,6.22,N,N,N,N,N,1.5,981947.3334419203,195882.1984217413,984294.3050392924,198880.32932547823
HV0003,B03404,B03404,2025-07-04 19:00:07,2025-07-04 19:01:19,2025-07-04 19:02:55,2025-07-04 19:16:01,87,65,2.46,787,17.2,0.0,0.41,1.58,2.75,0.0,0.0,11.41,N,N,N,N,N,1.5,981499.2780518,196701.91331401735,988569.6811644246,192673.9788081117
HV0003,B03404,B03404,2025-07-04 19:19:55,2025-07-04 19:22:00,2025-07-04 19:24:00,2025-07-04 19:40:08,25,33,0.82,968,34.95,0.0,0.92,3.26,0.0,0.0,0.0,18.57,N,N,N,N,N,0.0,988047.0770754358,189777.6908144033,985086.3217377476,192285.88536259692
HV0005,B03406,,2025-07-04 19:48:18,2025-07-04 19:51:12,2025-07-04 19:52:12,2025-07-04 20:08:29,25,66,1.813,977,21.87,0.0,0.55,1.94,0.0,0.0,0.0,13.17,N,N,N,N,Y,0.0,988758.6208646878,188728.33622925676,988868.2575215604,195068.7267362914
HV0003,B03404,B03404,2025-07-04 19:35:46,2025-07-04 19:37:09,2025-07-04 19:37:11,2025-07-04 19:51:44,45,33,2.52,873,27.89,0.0,0.66,2.48,2.75,0.0,0.0,13.87,N,N,N,N,N,1.5,985171.6322575444,198606.10176771303,984852.729340291,192276.35100927885
HV0005,B03406,,2025-07-04 19:25:01,2025-07-04 19:27:42,2025-07-04 19:28:42,2025-07-04 19:57:07,65,33,1.809,1705,26.44,0.0,0.66,2.35,0.0,0.0,0.0,19.83,N,N,N,N,N,0.0,988449.6849715018,193009.95736405335,984733.3058008564,191956.97045768317
HV0003,B03404,B03404,2025-07-04 19:38:52,2025-07-04 19:39:10,2025-07-04 19:39:30,2025-07-04 19:58:43,209,25,3.36,1153,23.5,0.0,0.56,2.09,2.75,0.0,0.0,16.37,N,N,N,N,N,1.5,983855.092106074,197364.50202260865,988249.4959967384,188780.8015078478
HV0003,B03404,B03404,2025-07-04 19:25:16,2025-07-04 19:25:58,2025-07-04 19:27:22,2025-07-04 19:50:36,66,209,2.89,1394,19.1,0.0,0.44,1.7,2.75,0.0,0.0,18.14,N,N,N,N,N,1.5,988721.6977435905,194192.25658193932,982620.834768117,198229.93037108265
HV0003,B03404,B03404,2025-07-04 19:35:55,2025-07-04 19:39:03,2025-07-04 19:40:22,2025-07-04 20:02:53,209,88,0.79,1352,12.81,0.0,0.28,1.13,2.75,0.0,0.0,14.74,N,N,N,N,N,1.5,983882.1535407696,197598.3153385908,980913.228025608,195541.7067016413
HV0003,B03404,B03404,2025-07-04 19:05:34,2025-07-04 19:08:09,2025-07-04 19:08:32,2025-07-04 19:48:26,87,33,3.6,2394,40.7,0.0,0.98,3.61,2.75,0.0,0.0,29.24,N,N,N,N,N,1.5,982169.8639010072,195767.2225471548,985936.7235063746,192023.32000330012
HV0003,B03404,B03404,2025-07-04 19:51:26,2025-07-04 19:51:49,2025-07-04 19:53:49,2025-07-04 20:14:17,25,66,1.18,1228,19.49,0.0,0.49,1.72,0.0,0.0,0.0,14.03,N,N,N,N,N,0.0,987906.8883563764,189749.3189998068,987569.871902358,195139.37658316357
HV0005,B03406,,2025-07-04 18:59:39,2025-07-04 19:01:45,2025-07-04 19:02:23,2025-07-04 19:29:08,45,25,3.492,1605,16.83,0.0,0.42,1.49,2.75,0.0,2.0,22.58,N,N,N,N,Y,1.5,984549.1184541484,199201.36758048763,986434.353399062,190087.7851529678
HV0003,B03404,B03404,2025-07-04 18:57:28,2025-07-04 18:59:21,2025-07-04 19:00:02,2025-07-04 19:06:23,87,88,0.5,381,19.37,0.0,0.48,1.83,2.75,0.0,0.0,11.61,N,N,N,N,N,1.5,982189.0054638572,197317.27536979987,981247.086607571,195469.28929167768
HV0003,B03404,B03404,2025-07-04 19:40:44,2025-07-04 19:41:23,2025-07-04 19:41:44,2025-07-04 19:55:01,65,66,1.31,798,17.88,0.0,0.45,1.58,0.0,0.0,1.0,9.89,N,N,N,N,N,0.0,988204.127282602,192141.04273445092,988450.6700538386,195455.0547306612
HV0003,B03404,B03404,2025-07-04 19:49:33,2025-07-04 19:52:28,2025-07-04 19:52:57,2025-07-04 20:09:47,87,209,0.45,1010,10.13,0.0,0.22,0.89,2.75,0.0,3.0,10.82,N,N,N,N,N,1.5,982199.9532399244,197586.5492518506,983397.829799311,198019.4623508912
HV0003,B03404,B03404,2025-07-04 18:43:33,2025-07-04 18:55:53,2025-07-04 19:03:06,2025-07-04 19:05:35,65,25,0.16,149,14.66,0.0,0.24,0.87,0.0,0.0,0.0,0.0,N,N,Y,N,N,0.0,988357.199339018,192548.7253463532,988683.1075663704,189940.6011633563
HV0003,B03404,B03404,2025-07-04 19:30:40,2025-07-04 19:33:09,2025-07-04 19:33:45,2025-07-04 19:45:46,65,25,1.85,721,14.3,0.0,0.35,1.26,0.0,0.0,0.0,10.83,N,N,N,N,Y,0.0,989236.2487095668,193186.5563512806,987681.4705567908,188446.0270965804
HV0003,B03404,B03404,2025-07-04 19:28:28,2025-07-04 19:29:45,2025-07-04 19:34:01,2025-07-04 19:41:55,65,66,0.81,474,7.62,0.0,0.19,0.67,0.0,0.0,0.0,6.8,N,N,N,Y,Y,0.0,988516.7437576992,192765.61973262217,987587.929602052,195231.5182922365
HV0005,B03406,,2025-07-04 19:19:28,2025-07-04 19:25:47,2025-07-04 19:25:48,2025-07-04 19:41:43,88,45,1.382,955,14.66,0.0,0.22,0.79,2.75,0.0,3.98,11.63,N,N,N,N,N,1.5,981422.4011173756,195910.29093659145,983843.3385378382,198141.71307498068
HV0003,B03404,B03404,2025-07-04 19:12:34,2025-07-04 19:15:46,2025-07-04 19:16:12,2025-07-04 19:22:51,209,45,0.87,398,8.26,0.0,0.17,0.73,2.75,0.0,0.0,6.19,N,N,N,N,Y,1.5,982142.638027224,197808.29180641472,985024.7202759162,198599.9062924363
HV0005,B03406,,2025-07-04 19:01:48,2025-07-04 19:14:14,2025-07-04 19:15:11,2025-07-04 19:24:29,66,25,1.328,558,13.53,0.0,0.32,1.14,0.0,0.0,0.0,7.54,N,N,N,N,N,0.0,988134.1429703322,194878.77546343167,988027.0829402488,189869.15094103236
HV0003,B03404,B03404,2025-07-04 19:19:54,2025-07-04 19:21:13,2025-07-04 19:23:15,2025-07-04 20:17:40,87,65,7.21,3265,56.32,0.0,1.38,5.01,2.75,0.0,0.0,43.12,N,N,N,N,N,1.5,982074.009259978,196008.0164565889,988611.1597415088,192723.4237286893
HV0003,B03404,B03404,2025-07-04 19:06:31,2025-07-04 19:13:14,2025-07-04 19:14:03,2025-07-04 19:20:41,25,65,0.74,398,8.92,0.0,0.22,0.79,0.0,0.0,0.0,5.06,N,N,N,N,N,0.0,987198.9162499814,189694.83050872423,987579.3542899556,192505.82271458505
HV0003,B03404,B03404,2025-07-04 19:12:48,2025-07-04 19:22:29,2025-07-04 19:22:47,2025-07-04 19:35:10,65,33,1.34,744,11.65,0.0,0.29,1.02,0.0,0.0,0.0,9.39,N,N,N,N,N,0.0,988339.4557098544,191400.44243639385,985123.7411807304,192632.40029823725
HV0005,B03406,,2025-07-04 19:38:32,2025-07-04 19:42:07,2025-07-04 19:42:09,2025-07-04 19:51:32,65,33,0.536,563,10.77,0.0,0.27,0.95,0.0,0.0,0.0,6.46,N,N,N,N,N,0.0,987820.1845292991,193047.22436669827,985094.3494507876,192803.2977664016
HV0003,B03404,B03404,2025-07-04 19:18:22,2025-07-04 19:19:15,2025-07-04 19:19:24,2025-07-04 19:40:36,45,66,2.47,1271,20.01,0.0,0.46,1.77,2.75,0.0,0.0,16.31,N,N,N,N,N,1.5,984622.4622131396,199467.1386768992,988043.9452288687,194650.0801879141
HV0003,B03404,B03404,2025-07-04 19:53:22,2025-07-04 19:55:18,2025-07-04 19:55:37,2025-07-04 20:03:50,65,66,0.94,493,6.7,0.0,0.17,0.59,0.0,0.0,0.0,8.52,N,N,N,N,N,0.0,988633.2526996384,191928.59289534463,987569.669081563,195921.9517504908
HV0003,B03404,B03404,2025-07-04 19:15:19,2025-07-04 19:15:42,2025-07-04 19:17:43,2025-07-04 19:50:26,87,45,1.21,1963,28.59,0.0,0.68,2.55,2.75,0.0,0.0,21.5,N,N,N,N,N,1.5,982100.0658505756,196561.89608759567,984386.5570994356,199352.1523250466
HV0003,B03404,B03404,2025-07-04 18:54:24,2025-07-04 18:59:22,2025-07-04 19:00:05,2025-07-04 19:31:05,66,87,2.92,1861,16.32,0.0,0.39,1.53,2.75,0.0,0.0,22.89,N,N,N,N,N,1.5,987519.926752824,194401.5264375724,982089.891896248,196812.31910468792
HV0003,B03404,B03404,2025-07-04 19:01:48,2025-07-04 19:02:41,2025-07-04 19:03:31,2025-07-04 19:12:00,87,88,0.62,509,12.57,0.0,0.29,1.18,2.75,0.0,0.0,6.0,N,N,N,N,N,1.5,981768.7171268791,196465.47809524368,981090.9776175788,195359.10415562976
HV0005,B03406,,2025-07-04 19:33:06,2025-07-04 19:35:29,2025-07-04 19:36:29,2025-07-04 20:06:05,25,66,1.742,1776,19.34,0.0,0.48,1.72,0.0,0.0,0.0,20.74,N,N,N,N,N,0.0,988242.8361886216,189593.6860366072,988187.5471750516,195381.11167391296
HV0005,B03406,,2025-07-04 19:11:19,2025-07-04 19:13:21,2025-07-04 19:13:48,2025-07-04 19:18:00,66,65,0.765,252,6.93,0.0,0.15,0.55,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,988471.3683779062,195503.8497201404,987446.811170211,192489.48563057664
HV0003,B03404,B03404,2025-07-04 19:59:00,2025-07-04 19:59:14,2025-07-04 19:59:49,2025-07-04 20:09:20,65,25,1.26,571,6.01,0.0,0.12,0.42,0.0,0.0,0.0,7.55,N,N,N,N,N,0.0,987975.0678892648,192908.44859830645,988092.158549938,189376.5773201359
HV0003,B03404,B03404,2025-07-04 19:53:01,2025-07-04 19:56:39,2025-07-04 19:57:23,2025-07-04 20:08:39,25,25,1.08,676,8.29,0.0,0.15,0.53,0.0,0.0,0.0,8.35,N,N,N,N,N,0.0,988027.0338092048,188850.8431083736,987869.9447417556,188945.20215275724
HV0003,B03404,B03404,2025-07-04 19:36:01,2025-07-04 19:41:21,2025-07-04 19:41:21,2025-07-04 20:02:40,33,66,1.2,1279,12.49,0.0,0.31,1.11,0.0,0.0,0.0,14.59,N,N,N,N,N,0.0,986515.6898744478,191609.25452172625,988581.004030342,194295.0130239908
HV0005,B03406,,2025-07-04 18:58:33,2025-07-04 19:03:28,2025-07-04 19:03:37,2025-07-04 19:26:20,87,33,3.047,1363,29.4,0.0,0.73,2.61,2.75,0.0,0.0,18.12,N,N,N,N,N,1.5,981235.0757513464,196977.2906770668,986104.3402041092,192324.7658902592
HV0003,B03404,B03404,2025-07-04 19:00:02,2025-07-04 19:01:10,2025-07-04 19:01:10,2025-07-04 19:26:33,66,209,2.69,1523,20.45,0.0,0.28,1.06,2.75,0.0,5.0,19.54,N,N,N,N,N,1.5,988082.0547257338,194410.1714249165,983737.9790865747,198214.9259577033
HV0003,B03404,B03404,2025-07-04 19:36:44,2025-07-04 19:43:52,2025-07-04 19:43:52,2025-07-04 20:20:52,87,65,6.3,2220,82.22,6.94,2.12,8.24,2.75,0.0,0.0,61.49,N,N,N,N,N,1.5,981644.4224244182,196323.7379015691,987909.18889031,193083.78736002187
HV0003,B03404,B03404,2025-07-04 19:52:08,2025-07-04 19:55:14,2025-07-04 19:55:14,2025-07-04 20:13:08,65,66,1.02,1074,11.67,0.0,0.29,1.02,0.0,0.0,0.0,12.27,N,N,N,N,N,0.0,988554.5450685654,193213.1537155322,988009.8143383616,194744.71396014828
HV0003,B03404,B03404,2025-07-04 19:35:26,2025-07-04 19:39:05,2025-07-04 19:40:03,2025-07-04 19:46:15,65,66,0.88,372,7.86,0.0,0.2,0.69,0.0,0.0,0.0,4.99,N,N,N,N,N,0.0,988928.1580826152,191812.4428888953,988386.403830659,195545.34706506427
HV0003,B03404,B03404,2025-07-04 19:49:03,2025-07-04 19:54:08,2025-07-04 19:54:08,2025-07-04 20:04:34,66,65,1.01,626,9.24,0.0,0.24,0.87,0.0,0.0,0.0,9.22,N,N,N,N,N,0.0,987530.9841337444,194410.8503627497,987605.4918334036,191716.3059219764
HV0005,B03406,,2025-07-04 19:13:48,2025-07-04 19:23:16,2025-07-04 19:23:19,2025-07-04 19:40:24,65,65,0.655,1025,10.67,0.0,0.24,0.84,0.0,0.0,0.0,11.31,N,N,N,N,N,0.0,988752.805302885,192815.56072720973,988190.2941294896,193409.772702722
HV0003,B03404,B03404,2025-07-04 19:05:09,2025-07-04 19:07:17,2025-07-04 19:08:04,2025-07-04 19:44:46,87,33,3.23,2202,37.39,0.0,0.89,3.32,2.75,0.0,5.0,26.78,N,N,N,N,N,1.5,982211.8275082348,196900.7551469237,985537.395076402,193403.55463787168
HV0005,B03406,,2025-07-04 19:56:51,2025-07-04 20:00:49,2025-07-04 20:01:16,2025-07-04 20:12:47,45,209,0.727,691,17.05,0.0,0.43,1.51,2.75,0.0,0.0,8.03,N,N,N,N,N,1.5,984429.0710214392,198881.27573633075,982493.9853205584,198293.37582441783
HV0003,B03404,B03404,2025-07-04 19:59:15,2025-07-04 20:02:19,2025-07-04 20:02:44,2025-07-04 20:18:27,25,66,1.78,943,17.72,0.0,0.45,1.6,0.0,0.0,0.0,14.95,N,N,N,N,Y,0.0,988888.7391874562,188855.9577192036,987598.5792151348,195988.34674344087
HV0003,B03404,B03404,2025-07-04 19:55:58,2025-07-04 20:00:33,2025-07-04 20:01:30,2025-07-04 20:11:56,65,33,0.55,627,11.26,0.0,0.3,1.06,0.0,0.0,0.0,7.1,N,N,N,N,N,0.0,988568.7750387966,192808.9423616367,985146.5645149072,192906.9165292317
HV0003,B03404,B03404,2025-07-04 19:56:44,2025-07-04 20:11:14,2025-07-04 20:11:14,2025-07-04 20:56:41,87,66,4.16,2726,39.21,0.0,0.98,3.57,2.75,0.0,0.0,35.37,N,N,N,N,N,1.5,982137.1412352768,196266.05672546427,987900.579016208,195511.80517410656
HV0005,B03406,,2025-07-04 19:55:13,2025-07-04 20:02:52,2025-07-04 20:02:53,2025-07-04 20:21:02,65,66,0.862,1089,10.56,0.0,0.26,0.94,0.0,0.0,0.0,12.25,N,N,N,N,N,0.0,986802.675724266,192269.5246849192,988289.3981664022,195149.28705693388
HV0003,B03404,B03404,2025-07-04 19:57:25,2025-07-04 20:17:25,2025-07-04 20:17:25,2025-07-04 21:10:02,66,87,5.91,3157,82.61,6.94,2.03,7.94,2.75,0.0,0.0,-0.12,N,N,N,N,N,1.5,987635.1500895964,194993.37703742555,981561.5953378509,196485.72392784304
HV0005,B03406,,2025-07-05 18:00:01,2025-07-05 18:00:55,2025-07-05 18:01:55,2025-07-05 18:14:23,87,87,0.825,748,6.05,0.0,0.15,0.54,2.75,0.0,1.65,8.74,N,N,N,N,N,1.5,982353.11031302,195823.71014808564,982049.6066460292,197619.2201279862
HV0003,B03404,B03404,2025-07-05 18:43:10,2025-07-05 18:47:36,2025-07-05 18:47:49,2025-07-05 18:53:11,33,33,0.87,322,5.79,0.0,0.15,0.53,0.0,0.0,0.0,4.48,Y,N,N,N,N,0.0,984684.0738170572,192639.26162980287,985745.2089125832,193775.3960978679
HV0005,B03406,,2025-07-05 18:34:43,2025-07-05 18:39:19,2025-07-05 18:40:19,2025-07-05 18:56:41,88,66,3.757,982,16.06,0.0,0.4,1.43,2.75,0.0,0.0,15.27,N,N,N,N,N,1.5,981303.0363295474,195797.81675345055,988216.9758260556,195115.75598897663
HV0005,B03406,,2025-07-05 18:33:14,2025-07-05 18:35:31,2025-07-05 18:35:47,2025-07-05 18:42:19,209,87,0.48,392,7.56,0.0,0.19,0.67,2.75,0.0,0.0,4.65,N,N,N,N,N,1.5,984025.2454763458,197651.9556439448,982313.1236702864,197696.3192931722
HV0003,B03404,B03404,2025-07-05 18:00:06,2025-07-05 18:04:33,2025-07-05 18:04:42,2025-07-05 18:10:13,25,25,0.7,331,8.03,0.0,0.2,0.71,0.0,0.0,0.0,4.33,N,N,N,N,N,0.0,987914.8948732696,188417.8995069224,988887.6100268688,189450.6933159324
HV0003,B03404,B03404,2025-07-05 18:05:33,2025-07-05 18:08:00,2025-07-05 18:08:16,2025-07-05 18:18:59,25,33,2.02,643,15.24,0.0,0.38,1.35,0.0,0.0,0.0,9.35,N,N,N,N,N,0.0,987908.9074917864,189425.3439539984,985780.898594098,192345.54593210368
HV0005,B03406,,2025-07-05 18:25:49,2025-07-05 18:26:41,2025-07-05 18:27:41,2025-07-05 18:40:33,25,65,1.419,772,14.34,0.0,0.36,1.27,0.0,0.0,10.0,9.83,N,N,N,N,N,0.0,988477.5824017436,189203.88880336427,987437.55959491,192383.4810692428
HV0003,B03404,B03404,2025-07-05 18:32:53,2025-07-05 18:33:56,2025-07-05 18:35:56,2025-07-05 19:01:13,25,209,2.96,1517,34.9,0.0,0.83,3.1,2.75,0.0,7.65,19.85,N,N,N,N,N,1.5,988374.7787676472,189709.7710795373,983999.6592293392,198503.92542767664
HV0003,B03404,B03404,2025-07-05 18:55:18,2025-07-05 18:56:59,2025-07-05 18:57:32,2025-07-05 19:07:10,66,25,1.4,578,11.68,0.0,0.29,1.02,0.0,0.0,0.0,7.81,N,N,N,N,N,0.0,988252.18182156,195812.32301887512,987296.6599740924,189746.34945975448
HV0003,B03404,B03404,2025-07-05 18:05:26,2025-07-05 18:06:34,2025-07-05 18:08:35,2025-07-05 18:20:57,25,66,1.53,742,14.81,0.0,0.38,1.34,0.0,0.0,3.0,9.63,N,N,N,N,N,0.0,987860.8046850696,189467.93186586956,987987.9484570908,195539.2778020012
HV0003,B03404,B03404,2025-07-05 18:16:21,2025-07-05 18:25:15,2025-07-05 18:25:44,2025-07-05 18:36:47,66,33,1.02,663,8.96,0.0,0.22,0.79,0.0,0.0,0.0,8.11,N,N,N,N,N,0.0,987707.3036767044,194967.78086224824,984796.2112282616,192073.51245245745
HV0003,B03404,B03404,2025-07-05 18:36:20,2025-07-05 18:36:39,2025-07-05 18:37:13,2025-07-05 18:58:04,33,209,2.35,1251,13.72,0.0,0.28,1.1,2.75,0.0,0.0,16.25,N,N,N,N,N,1.5,984637.3011545888,193071.6805427849,984484.6909815036,197383.84559250248
HV0003,B03404,B03404,2025-07-05 18:45:39,2025-07-05 18:46:24,2025-07-05 18:46:41,2025-07-05 18:53:37,25,25,0.73,416,8.03,0.0,0.2,0.71,0.0,0.0,0.0,5.22,N,N,N,N,N,0.0,988724.6164378627,189526.93327565005,987532.2476404492,188894.63678871185
HV0003,B03404,B03404,2025-07-05 18:30:25,2025-07-05 18:33:59,2025-07-05 18:35:17,2025-07-05 18:40:51,33,25,0.93,334,10.7,0.0,0.27,0.95,0.0,0.0,0.0,5.37,N,N,N,N,N,0.0,985973.4532067348,193194.19269799,989035.1843443085,189654.9150436412
HV0005,B03406,,2025-07-05 18:28:25,2025-07-05 18:32:08,2025-07-05 18:32:11,2025-07-05 18:42:58,209,66,2.035,647,11.23,0.0,0.28,1.0,2.75,0.0,0.0,9.44,N,N,N,N,N,1.5,983583.8926142184,197918.02151125303,987883.6317881685,195097.5218241344
HV0003,B03404,B03404,2025-07-05 18:52:30,2025-07-05 18:53:42,2025-07-05 18:55:42,2025-07-05 19:04:41,65,45,1.77,539,11.99,0.0,0.26,1.05,2.75,0.0,4.0,7.94,N,N,N,N,N,1.5,988447.8335288144,192279.10743504623,985014.0044378156,199186.7796671337
HV0003,B03404,B03404,2025-07-05 18:33:02,2025-07-05 18:33:28,2025-07-05 18:34:01,2025-07-05 18:41:14,87,65,2.09,433,18.18,0.0,0.41,1.62,2.75,0.0,0.0,8.36,N,N,N,N,N,1.5,982071.6311782402,196821.06243035427,988367.666398976,192138.7564011706
HV0003,B03404,B03404,2025-07-05 18:18:16,2025-07-05 18:20:12,2025-07-05 18:22:12,2025-07-05 18:31:38,65,33,1.27,566,11.08,0.0,0.25,0.89,0.0,0.0,0.0,7.5,N,N,N,N,N,0.0,987940.5242306502,191823.79368198256,985458.4281296104,192227.9391426389
HV0003,B03404,B03404,2025-07-05 18:37:30,2025-07-05 18:38:52,2025-07-05 18:38:56,2025-07-05 18:43:57,25,65,0.47,301,6.77,0.0,0.16,0.57,0.0,0.0,1.0,4.0,N,N,N,N,N,0.0,987483.716806553,189186.56735751173,988593.156768346,192566.9338201969
HV0005,B03406,,2025-07-05 18:05:30,2025-07-05 18:09:15,2025-07-05 18:09:55,2025-07-05 18:22:04,25,33,1.414,729,16.78,0.0,0.15,0.53,0.0,0.0,0.0,9.62,N,N,N,N,N,0.0,988554.1092543608,189076.25025457988,985742.9354771496,192449.57061581145
HV0003,B03404,B03404,2025-07-05 18:40:25,2025-07-05 18:42:25,2025-07-05 18:43:04,2025-07-05 18:48:15,45,45,0.69,311,8.3,0.0,0.17,0.73,2.75,0.0,0.0,12.86,N,N,N,N,N,1.5,986144.8803309272,198384.7549849224,985090.5861800102,199189.8675908807
HV0003,B03404,B03404,2025-07-05 18:18:10,2025-07-05 18:19:32,2025-07-05 18:20:31,2025-07-05 18:30:15,45,66,2.08,584,10.57,0.0,0.26,1.02,2.75,0.0,0.0,8.83,N,N,N,N,N,1.5,984984.9404710328,199490.23750532477,987510.2088017731,195533.916246482
HV0003,B03404,B03404,2025-07-05 18:19:20,2025-07-05 18:20:21,2025-07-05 18:22:21,2025-07-05 18:34:49,33,66,0.83,748,11.77,0.0,0.29,1.04,0.0,0.0,3.0,9.04,N,N,N,N,Y,0.0,986099.9779605828,193102.0259308873,987644.770271696,194796.5617898697
HV0003,B03404,B03404,2025-07-05 18:28:03,2025-07-05 18:31:01,2025-07-05 18:31:58,2025-07-05 18:38:30,87,87,0.52,392,15.1,0.0,0.36,1.42,2.75,0.0,0.0,7.29,N,N,N,N,N,1.5,982706.8548869212,196813.63797382885,982640.2477686309,196469.87852824436
HV0003,B03404,B03404,2025-07-05 18:00:56,2025-07-05 18:04:22,2025-07-05 18:05:43,2025-07-05 18:23:43,87,45,5.27,1080,26.27,0.0,0.62,2.33,2.75,0.0,4.79,18.34,N,N,N,N,N,1.5,983003.1687724104,197427.52035317715,984831.2585761736,198808.3259969708
HV0003,B03404,B03404,2025-07-05 18:29:14,2025-07-05 18:35:56,2025-07-05 18:36:21,2025-07-05 18:48:59,25,33,1.86,758,16.03,0.0,0.38,1.36,0.0,0.0,0.0,10.28,N,N,N,N,N,0.0,987675.1074996447,189232.3632688172,984857.9135171456,193491.59800952705
HV0005,B03406,,2025-07-05 18:09:36,2025-07-05 18:11:53,2025-07-05 18:12:34,2025-07-05 18:26:56,65,87,2.263,862,21.95,0.0,0.55,1.95,2.75,0.0,5.74,18.91,N,N,N,N,N,1.5,987334.7284852364,193367.84298661785,982895.3473398788,197028.48229268703
HV0003,B03404,B03404,2025-07-05 18:50:28,2025-07-05 18:50:56,2025-07-05 18:52:57,2025-07-05 19:04:57,87,87,1.55,720,12.81,0.0,0.27,1.06,2.75,0.0,0.0,9.45,N,N,N,N,N,1.5,982117.049147616,195857.80705061732,982852.4009761948,196538.3146300772
HV0003,B03404,B03404,2025-07-05 18:37:33,2025-07-05 18:40:31,2025-07-05 18:41:13,2025-07-05 18:55:25,65,87,3.44,853,15.58,0.0,0.36,1.38,2.75,0.0,0.0,13.46,N,N,N,N,N,1.5,989427.060570535,192672.4927735936,981969.8470809736,196687.35960520373
HV0003,B03404,B03404,2025-07-05 18:06:06,2025-07-05 18:08:28,2025-07-05 18:09:56,2025-07-05 18:20:38,209,66,1.94,642,23.89,0.0,0.54,2.06,2.75,0.0,2.83,10.81,N,N,N,N,N,1.5,982733.9413882992,198183.70484419545,987136.1359975564,195491.15412740296
HV0005,B03406,,2025-07-05 18:58:31,2025-07-05 18:59:33,2025-07-05 18:59:34,2025-07-05 19:04:08,65,66,0.819,274,6.18,0.0,0.15,0.55,0.0,0.0,0.0,11.4,N,N,N,N,N,0.0,989126.305440622,192505.7294127715,988325.5213900792,195558.2240276553
HV0003,B03404,B03404,2025-07-05 18:06:05,2025-07-05 18:08:18,2025-07-05 18:08:56,2025-07-05 18:16:29,25,33,1.02,454,8.0,0.0,0.2,0.71,0.0,0.0,5.0,6.01,N,N,N,N,N,0.0,988051.6000946364,189190.6024173558,985346.5046592614,192065.64808098928
HV0005,B03406,,2025-07-05 18:29:37,2025-07-05 18:32:20,2025-07-05 18:33:20,2025-07-05 18:39:26,65,66,0.537,366,9.07,0.0,0.2,0.72,0.0,0.0,0.0,4.47,N,N,N,N,N,0.0,987552.891484224,192261.6147752093,988298.4651485664,194562.73870297612
HV0005,B03406,,2025-07-05 18:34:30,2025-07-05 18:37:55,2025-07-05 18:38:55,2025-07-05 18:49:11,66,33,0.826,616,13.22,0.0,0.24,0.84,0.0,0.0,0.0,7.41,N,N,N,N,N,0.0,989105.5088321824,195062.56038105025,985868.835129406,193118.82222276408
HV0003,B03404,B03404,2025-07-05 18:32:19,2025-07-05 18:34:23,2025-07-05 18:34:41,2025-07-05 18:47:59,209,66,2.18,798,17.85,0.0,0.41,1.6,2.75,0.0,0.0,11.13,N,N,N,N,N,1.5,982815.2672109874,197384.8027518184,989300.5403428976,195847.82754286128
HV0005,B03406,,2025-07-05 18:17:34,2025-07-05 18:18:41,2025-07-05 18:19:41,2025-07-05 18:26:33,209,209,0.644,412,6.79,0.0,0.17,0.6,2.75,0.0,0.0,5.08,N,N,N,N,N,1.5,983770.4575436652,196622.87525743752,983387.4664813996,197500.17337952604
HV0005,B03406,,2025-07-05 18:47:26,2025-07-05 18:49:47,2025-07-05 18:50:47,2025-07-05 19:04:51,45,65,2.489,844,16.88,0.0,0.42,1.5,2.75,0.0,0.0,12.07,N,N,N,N,N,1.5,984889.7943486768,200075.74557252123,988566.9072559044,192775.96063110704
HV0003,B03404,B03404,2025-07-05 18:03:34,2025-07-05 18:08:00,2025-07-05 18:08:14,2025-07-05 18:15:21,33,25,0.97,426,12.77,0.0,0.32,1.13,0.0,0.0,0.0,6.48,N,N,N,N,N,0.0,986582.6707136444,193061.0938904093,987883.3445846544,188056.32588793756
HV0003,B03404,B03404,2025-07-05 18:13:41,2025-07-05 18:14:53,2025-07-05 18:15:28,2025-07-05 18:26:55,25,25,1.02,687,8.39,0.0,0.22,0.78,0.0,0.0,3.0,8.37,N,N,N,N,N,0.0,988759.442605022,189724.99244239816,989267.8845868424,189622.93662771885
HV0005,B03406,,2025-07-05 18:07:23,2025-07-05 18:15:24,2025-07-05 18:15:34,2025-07-05 18:32:09,65,209,2.22,995,39.54,0.0,0.93,3.3,2.75,0.0,6.98,31.46,N,N,N,N,N,0.0,988045.4507982554,193069.34540168216,983573.3458044988,197657.9786533288
